Delivery_Time
13
19
3
10
9
12
11
7
9
8
19
13
11
5
11
12
4
14
13
19
19
7
7
33
5
6
41
2
15
11
48
9
7
6
NULL
42
NULL
15
7
NULL
5
6
9
12
4
16
7
10
8
7
29
12
15
29
6
21
40
8
5
NULL
9
9
19
13
6
6
10
13
21
11
12
10
10
10
20
7
3
6
17
8
40
29
10
14
7
7
18
8
19
6
41
8
24
8
14
12
10
3
11
10
8
4
10
16
29
16
17
10
8
19
NULL
17
4
4
11
9
3
18
7
23
13
9
7
10
11
25
18
16
5
16
12
14
4
NULL
2
18
11
27
29
19
6
8
18
20
17
8
6
12
33
8
3
24
3
9
14
7
22
8
7
11
3
16
13
14
26
31
13
12
14
8
15
8
2
7
31
7
17
13
4
14
6
13
67
5
4
14
9
6
9
22
3
9
11
24
19
6
3
12
8
5
7
2
8
8
5
6
9
5
6
NULL
4
10
7
10
12
6
11
7
5
5
14
18
2
13
18
16
7
9
2
11
37
10
5
9
14
5
14
14
10
5
14
10
2
7
16
17
10
11
13
17
10
20
29
9
25
7
13
8
13
4
3
1
NULL
8
16
8
7
7
NULL
9
6
2
15
24
4
3
9
3
8
7
31
NULL
6
6
9
17
14
15
12
9
28
16
6
1
35
8
6
9
10
9
6
10
11
8
4
12
6
4
37
7
10
6
4
26
3
15
7
15
8
22
32
13
10
3
26
8
9
34
29
7
6
22
24
25
5
19
12
7
4
8
7
10
24
NULL
13
38
33
7
2
3
5
18
22
5
21
11
16
19
12
4
5
6
9
15
15
5
16
47
11
34
14
8
10
6
9
42
62
8
3
4
5
16
21
8
6
7
6
18
13
29
11
14
9
8
13
14
5
38
3
8
9
6
9
10
6
13
1
6
7
11
26
10
8
9
24
7
4
30
15
19
3
6
13
7
11
9
5
6
9
9
54
2
8
8
11
6
4
19
5
3
8
15
9
13
6
25
8
8
2
15
8
9
45
13
8
12
5
24
9
7
15
5
12
11
10
11
7
1
8
1
12
10
6
16
22
4
15
9
5
9
10
27
17
15
10
16
8
5
6
7
33
35
9
17
13
13
16
9
7
10
10
10
11
NULL
10
NULL
4
12
17
5
48
8
10
11
7
NULL
26
20
10
9
14
14
29
7
14
18
17
4
4
13
8
19
6
2
2
8
11
8
37
10
8
10
5
11
3
12
17
5
19
NULL
29
7
11
19
8
3
7
4
10
12
8
7
9
6
NULL
7
9
8
19
13
6
22
10
5
10
13
NULL
6
15
12
6
10
12
6
NULL
9
11
23
11
12
4
17
23
48
NULL
8
18
8
11
23
7
3
11
8
9
5
3
26
5
16
4
NULL
11
7
26
6
7
7
NULL
11
20
16
3
2
2
3
9
8
14
5
9
29
16
31
17
3
20
10
30
4
19
44
17
43
8
14
9
1
35
NULL
47
9
18
19
9
13
17
8
9
21
10
NULL
9
3
15
13
5
40
9
9
NULL
14
16
NULL
18
166
13
7
43
9
14
11
14
7
58
9
13
8
5
4
12
6
13
12
4
9
9
2
12
NULL
6
9
6
9
50
16
13
2
7
23
19
11
14
2
19
32
7
19
13
4
34
29
6
25
8
19
40
25
11
2
6
24
42
1
8
6
9
6
23
11
8
1
8
8
47
30
25
9
8
5
14
13
9
10
7
16
7
19
12
63
17
6
11
22
4
18
33
11
10
2
11
22
4
10
6
22
16
17
9
7
6
16
NULL
9
7
30
6
2
8
12
12
11
9
16
18
30
13
19
10
7
11
50
9
11
4
7
8
5
10
7
25
16
9
37
10
7
14
5
12
12
14
NULL
9
8
7
5
10
22
8
19
4
4
6
17
7
13
11
32
6
54
8
NULL
4
7
10
9
25
10
14
11
6
26
10
11
8
32
25
6
21
6
8
7
13
18
10
18
6
7
2
10
8
4
37
2
46
30
9
7
2
12
16
10
9
30
8
7
22
14
4
11
20
11
7
NULL
8
4
3
6
12
3
2
11
17
14
6
12
6
17
10
8
13
5
7
10
NULL
8
14
20
7
5
4
4
5
5
13
NULL
115
13
13
13
6
13
11
7
14
6
12
3
23
10
12
12
11
10
6
28
8
9
11
16
8
14
16
2
4
6
2
15
7
12
16
19
8
8
5
12
7
14
8
13
NULL
13
5
6
13
15
9
21
8
14
8
6
16
6
9
14
7
11
18
NULL
25
11
12
5
9
17
9
4
5
38
7
17
4
15
6
25
5
6
22
14
16
3
8
13
2
34
6
12
17
6
9
6
2
6
5
5
2
29
12
13
6
6
23
9
25
6
7
11
11
12
5
8
14
5
14
7
6
17
9
7
NULL
18
6
32
13
13
14
14
4
34
16
15
9
5
13
6
9
11
15
14
6
28
17
4
3
19
7
31
4
16
13
14
19
9
5
4
10
2
NULL
8
6
20
20
9
26
3
7
3
27
7
28
9
11
4
44
11
13
9
17
7
9
21
6
7
2
26
4
14
17
208
47
10
14
9
6
5
8
8
6
1
9
13
26
4
4
16
4
15
26
8
10
9
NULL
20
9
8
8
10
9
22
12
5
17
16
3
16
4
13
22
20
3
9
7
12
18
8
11
28
4
6
8
12
11
9
12
33
11
10
27
8
11
4
16
18
4
8
17
13
23
13
13
15
12
31
2
35
8
6
12
8
4
10
9
19
19
6
17
3
3
25
11
13
5
9
NULL
22
20
5
17
3
14
12
4
6
12
24
4
24
4
7
20
20
13
20
11
12
25
24
5
6
12
19
20
6
11
7
18
4
8
10
9
9
2
6
3
8
6
6
23
8
15
11
7
NULL
11
10
7
9
33
14
6
3
21
7
5
6
2
NULL
5
6
4
32
14
22
4
27
7
2
15
17
23
19
4
6
4
NULL
23
14
5
15
17
27
3
29
11
23
8
10
13
22
4
3
7
18
13
11
0
10
22
7
7
9
5
22
3
3
10
16
8
15
24
11
3
10
18
6
12
11
18
19
13
20
13
12
16
5
6
26
22
5
4
8
16
15
6
28
18
27
3
7
5
13
6
6
4
6
19
13
5
15
10
7
3
9
3
16
20
6
7
8
10
13
14
11
58
5
13
13
7
18
14
5
12
14
19
12
5
12
4
4
4
10
10
4
10
13
14
2
2
6
8
10
12
5
17
32
13
12
9
17
34
3
43
8
7
17
8
14
21
3
6
7
13
13
26
6
9
12
12
8
19
19
14
14
7
16
9
9
6
11
8
16
9
15
9
8
15
13
17
18
2
13
13
33
9
11
2
10
17
11
5
19
6
8
2
12
7
8
27
13
1
9
5
4
14
5
27
4
18
11
42
9
3
38
13
4
4
9
5
8
35
16
16
50
6
18
NULL
12
13
3
11
18
32
15
8
4
10
43
42
11
16
12
3
9
36
8
6
38
19
14
9
3
10
9
5
5
17
12
14
24
5
11
19
12
9
2
NULL
13
31
4
13
7
11
NULL
10
13
9
3
45
2
1
7
13
9
18
21
20
53
2
29
41
9
6
15
20
6
7
6
9
13
10
14
10
8
13
6
18
12
14
12
18
15
8
20
41
8
20
15
28
45
14
11
7
16
34
4
15
5
5
9
5
18
7
14
7
24
3
15
9
4
NULL
13
19
16
9
7
NULL
17
6
4
19
9
14
8
17
18
7
15
10
7
26
35
2
13
19
25
30
12
6
19
22
13
14
25
16
NULL
12
12
12
33
12
7
14
10
6
11
9
6
5
15
7
5
16
24
5
4
14
NULL
6
7
13
12
13
8
12
12
22
12
14
15
18
5
7
10
NULL
24
6
12
25
26
13
6
1
6
2
4
50
8
8
13
8
NULL
17
30
5
10
6
13
5
12
53
11
22
7
10
16
29
16
2
9
18
6
13
5
13
8
4
4
7
5
50
18
9
3
20
8
18
4
5
19
41
20
8
9
24
24
12
26
7
7
28
25
12
13
7
15
9
23
8
2
10
11
13
12
15
4
10
13
5
24
14
12
12
8
12
2
9
10
13
NULL
5
10
7
13
25
3
25
12
55
8
12
18
1
10
4
7
12
4
15
17
8
6
8
2
54
12
6
10
7
11
12
5
13
7
3
8
10
7
18
10
5
10
7
13
20
21
6
26
17
6
16
4
7
7
27
18
3
8
18
13
8
2
13
7
13
13
4
9
5
13
NULL
29
10
10
3
8
13
7
9
6
7
13
12
9
NULL
7
6
23
12
18
16
8
11
37
15
5
10
15
14
11
42
3
2
4
18
2
11
19
9
7
6
10
29
41
8
5
9
4
5
6
6
14
14
22
9
16
8
14
8
7
13
9
18
7
9
2
11
9
12
21
9
12
7
25
16
3
3
18
20
2
3
17
15
16
10
7
5
7
11
7
19
14
11
5
7
6
12
46
6
NULL
27
20
3
5
1
6
NULL
5
10
12
6
22
6
3
NULL
11
10
9
16
10
7
18
3
12
5
4
11
13
6
14
3
9
12
9
5
3
5
16
6
7
28
11
8
5
7
7
6
10
9
18
14
10
11
8
26
86
7
11
8
16
7
18
17
15
9
5
20
16
18
4
19
5
29
NULL
14
6
10
2
10
25
26
17
14
17
9
40
10
6
7
9
37
3
7
8
12
4
6
NULL
NULL
12
9
3
14
9
14
9
28
7
14
15
10
3
16
9
22
9
2
11
12
11
30
8
6
29
18
4
5
5
13
10
7
9
23
8
NULL
7
13
34
13
15
13
NULL
6
3
9
10
10
16
20
22
14
8
12
7
8
8
13
6
12
7
1
12
4
21
22
43
28
9
20
15
21
14
12
18
11
7
14
7
7
11
2
2
NULL
5
7
32
3
19
14
19
18
5
NULL
12
15
17
7
7
8
7
8
13
8
16
8
17
16
5
10
10
19
4
7
16
14
8
6
31
9
6
9
12
9
6
7
9
14
7
8
5
15
2
6
5
12
3
22
16
16
4
12
16
4
17
17
8
4
15
44
8
24
1
8
3
7
18
12
9
8
2
2
30
44
13
6
3
12
8
10
3
15
9
15
16
1
8
13
7
4
2
11
35
23
NULL
13
2
6
5
13
12
27
18
7
6
9
NULL
NULL
3
15
30
14
16
25
11
11
4
21
14
12
13
16
14
2
20
9
26
12
14
3
3
12
21
8
36
5
6
13
6
13
3
13
20
11
7
9
14
14
4
10
6
6
19
17
8
8
13
13
12
8
10
18
9
16
8
2
2
10
39
10
7
11
11
10
22
18
15
11
27
19
12
4
36
20
26
5
NULL
4
4
6
4
19
14
13
4
12
2
6
7
6
14
10
11
9
10
10
21
30
31
10
9
34
14
7
14
18
8
12
18
16
19
7
2
6
4
14
30
15
12
9
38
45
7
7
3
18
5
2
6
44
NULL
NULL
23
9
7
34
9
NULL
14
13
21
2
9
16
15
24
7
12
17
22
11
6
8
5
46
17
4
9
21
7
27
11
8
7
5
19
17
10
8
9
5
16
16
8
8
24
5
10
10
48
21
7
14
5
20
3
37
10
10
3
4
7
18
18
11
2
18
11
18
16
9
18
16
18
6
NULL
11
9
16
36
14
18
9
12
11
10
4
6
15
19
13
2
14
22
17
10
4
11
10
7
17
4
18
10
12
43
17
4
34
16
9
33
35
16
14
22
4
7
4
28
22
7
39
5
4
13
9
13
13
10
9
14
15
15
7
7
25
21
5
11
3
14
17
13
14
8
27
8
11
24
7
7
32
9
12
NULL
6
24
12
12
NULL
15
12
9
16
13
17
NULL
4
13
10
8
19
NULL
1
15
17
6
14
5
9
7
1
8
6
8
6
10
21
11
27
3
6
5
NULL
22
12
12
13
26
13
11
6
11
14
3
6
18
7
12
7
5
11
21
14
14
3
19
23
14
12
1
10
11
9
17
12
10
10
2
15
18
4
8
7
7
10
20
10
13
6
7
14
10
18
11
3
25
14
10
5
9
8
3
13
11
12
14
8
11
9
11
16
21
8
6
33
11
4
12
6
11
32
25
10
8
2
4
15
13
4
17
18
17
11
9
8
10
15
16
19
13
7
9
11
9
12
15
7
NULL
15
32
27
9
7
3
5
5
21
14
18
18
10
9
41
7
9
5
11
4
8
18
2
8
16
13
8
7
7
11
9
4
3
13
20
15
31
14
6
17
4
9
4
10
16
15
8
25
5
6
17
7
14
2
4
12
20
10
4
2
3
37
13
13
7
18
17
11
2
NULL
12
6
7
5
9
5
8
8
9
14
10
3
14
4
6
12
11
5
13
9
7
16
30
2
7
13
10
1
10
1
23
14
12
10
8
15
6
21
2
10
14
35
NULL
3
10
7
9
24
14
9
18
11
20
5
6
15
10
5
13
8
11
5
18
2
12
8
24
8
11
15
8
5
19
5
11
23
18
24
9
NULL
16
8
12
9
4
6
NULL
22
32
20
23
13
3
11
4
4
12
11
5
2
8
6
NULL
15
5
16
12
13
9
17
28
21
8
4
6
20
17
5
39
10
3
6
13
23
2
22
14
9
8
14
6
7
12
15
4
9
14
10
27
11
17
10
19
7
15
4
39
21
7
15
15
9
13
6
33
7
4
13
11
14
12
11
12
6
20
13
9
23
7
14
32
8
15
6
5
8
6
11
5
10
20
11
9
9
15
1
14
8
13
3
16
5
12
12
5
36
9
18
12
19
7
6
1
9
8
14
16
5
7
16
4
5
15
14
14
9
11
23
NULL
1
2
7
7
7
5
4
17
15
9
43
13
7
4
2
5
11
26
18
29
5
11
6
8
6
6
21
9
10
18
NULL
15
7
5
25
6
6
6
5
8
5
3
6
15
4
2
18
24
7
21
6
15
9
2
18
6
12
14
4
5
10
8
37
32
12
5
15
3
7
8
21
31
16
7
20
4
10
14
12
NULL
4
11
29
7
18
33
22
9
8
25
10
7
10
2
12
18
18
4
18
7
39
1
25
25
6
3
24
18
6
9
14
13
11
43
24
15
28
9
15
12
5
10
10
11
13
20
9
4
8
NULL
6
3
8
21
8
16
11
24
10
10
10
1
3
6
22
8
9
9
7
6
23
7
6
9
6
4
2
18
44
38
5
6
9
NULL
14
10
19
8
3
7
22
18
17
6
14
14
8
11
5
41
11
36
8
10
16
21
22
4
25
15
10
27
8
5
6
3
8
4
28
7
23
3
4
7
20
4
5
30
28
11
20
3
2
21
3
13
14
17
12
9
12
9
15
20
9
11
NULL
3
9
11
14
5
8
8
13
6
2
18
14
15
19
6
9
3
3
12
9
25
6
8
9
9
8
11
22
22
9
11
11
12
6
16
76
4
11
18
13
16
10
11
7
6
18
35
5
9
22
13
43
13
8
7
25
23
9
7
4
11
10
3
12
21
14
9
9
NULL
9
32
11
2
5
3
20
7
1
3
6
12
11
28
28
11
21
10
7
12
2
5
8
3
2
6
21
7
9
5
7
28
12
9
13
17
20
8
15
10
17
19
8
4
19
6
5
6
18
17
4
4
13
11
30
6
11
2
10
22
11
24
9
6
30
11
20
28
6
16
15
6
16
14
6
NULL
5
11
6
21
27
8
4
4
7
12
3
11
18
3
7
3
8
21
12
8
8
8
5
2
23
9
24
9
21
15
18
18
7
NULL
7
7
NULL
9
7
3
22
8
8
7
14
12
9
5
43
11
6
10
21
9
13
8
9
21
9
8
16
12
19
13
NULL
NULL
23
7
6
13
5
3
13
10
4
24
NULL
8
8
6
22
20
7
8
32
5
17
21
12
4
9
13
NULL
39
5
5
3
10
10
7
12
22
NULL
26
14
17
10
4
13
3
11
23
16
17
6
13
16
8
8
26
3
15
30
10
24
4
12
20
5
12
9
26
13
5
28
13
12
4
12
2
19
18
20
60
2
11
7
2
14
2
10
15
9
8
4
6
7
45
14
10
3
4
3
7
14
5
NULL
NULL
8
2
9
6
NULL
33
9
7
21
NULL
20
27
28
6
5
8
20
13
11
5
12
8
9
14
4
7
10
10
8
14
24
12
8
7
16
4
13
17
7
NULL
10
11
2
2
15
23
21
8
2
13
23
30
8
5
24
9
12
13
17
7
19
39
6
11
13
10
32
23
11
42
21
2
4
14
34
7
9
9
8
11
8
4
19
7
7
6
14
5
25
6
11
7
4
13
7
26
13
8
3
19
12
12
2
NULL
28
13
3
5
4
11
3
8
8
9
6
15
28
5
8
7
6
2
30
3
13
20
5
6
NULL
13
3
5
NULL
6
6
17
10
11
23
11
10
7
7
9
2
6
11
14
NULL
10
9
6
9
5
4
8
17
15
13
10
15
25
15
10
13
NULL
9
11
3
59
15
22
8
5
7
3
7
4
12
13
10
12
6
11
9
7
4
7
13
10
NULL
36
3
5
9
4
8
12
7
50
3
18
5
19
15
1
29
25
6
12
9
12
5
6
11
7
6
27
8
15
1
7
4
20
41
15
25
9
11
7
8
8
10
25
10
27
12
12
8
7
13
22
25
17
7
13
15
9
15
6
NULL
13
13
13
5
7
20
4
6
NULL
6
26
11
NULL
14
12
12
8
25
19
2
8
6
4
9
6
5
4
10
10
4
12
20
9
10
4
21
10
4
18
9
3
16
17
NULL
34
11
15
10
4
13
12
6
6
7
16
17
13
20
2
12
16
7
7
5
25
7
17
13
5
10
2
5
5
8
6
31
7
6
10
19
19
4
15
5
8
12
11
4
25
3
12
6
9
3
18
10
10
13
7
6
13
5
5
22
15
15
12
24
13
NULL
22
13
23
21
4
4
8
8
2
7
6
38
11
1
5
4
5
8
6
8
7
6
4
9
14
7
24
27
14
18
5
18
54
24
20
32
8
6
16
11
12
16
12
11
11
6
23
7
17
12
23
13
9
7
7
7
6
6
35
6
9
42
15
15
14
11
23
6
8
15
10
NULL
13
11
6
8
11
5
11
5
48
9
7
17
7
3
12
12
11
8
NULL
3
NULL
11
35
25
8
5
6
19
11
14
6
11
17
16
10
19
20
15
24
7
14
8
12
9
14
8
24
19
10
4
27
10
6
5
5
11
28
17
NULL
3
9
12
18
7
18
31
3
5
2
9
1
18
9
9
4
8
8
11
22
31
19
14
4
9
18
6
29
9
13
18
12
18
18
7
27
6
6
2
17
5
17
2
10
9
6
7
28
10
8
NULL
21
10
8
15
8
2
3
16
4
15
3
16
12
8
9
12
9
5
1
19
2
17
13
3
7
14
35
12
25
3
23
20
5
10
9
9
9
8
12
2
13
16
7
NULL
4
7
2
5
7
59
7
12
21
10
5
22
20
4
3
13
13
24
24
4
7
21
5
11
10
12
9
8
4
17
19
14
11
22
3
14
14
3
9
10
7
NULL
9
8
16
39
7
5
21
5
7
19
8
14
7
11
13
30
6
19
57
11
13
6
7
13
21
16
19
15
8
8
6
10
7
20
7
43
25
27
17
9
2
6
24
10
11
NULL
13
18
3
13
4
7
7
11
14
16
26
17
22
11
7
12
15
23
25
31
9
9
7
16
2
11
5
6
19
11
12
4
40
16
9
15
11
11
13
8
32
5
30
7
17
5
15
7
13
10
9
8
4
4
6
4
10
5
11
3
4
6
5
20
6
3
28
7
8
4
23
18
18
7
10
7
2
13
4
8
22
24
15
7
5
15
13
12
1
8
12
8
5
11
8
8
7
25
22
17
4
9
13
30
18
3
4
7
7
18
7
12
19
8
3
27
18
10
31
10
26
8
19
5
26
5
8
10
16
4
16
30
5
37
8
10
2
25
13
9
6
8
14
22
12
10
22
8
7
NULL
5
6
16
22
22
9
NULL
11
10
20
16
13
6
NULL
11
6
6
5
5
6
17
11
25
13
33
3
25
8
20
7
11
22
5
3
15
14
9
10
13
7
12
7
50
18
5
7
10
12
7
13
17
8
17
15
13
5
4
7
9
11
9
11
12
8
13
8
8
13
9
31
5
17
31
19
3
11
33
11
26
11
7
13
12
19
NULL
25
12
23
13
3
17
17
5
7
8
10
35
8
7
5
22
NULL
12
2
15
9
17
10
23
4
13
11
4
19
12
2
11
21
6
8
52
5
12
6
15
8
20
11
2
15
4
25
23
17
17
11
2
11
15
5
14
8
19
15
13
8
2
16
17
7
7
21
10
5
12
15
15
4
17
12
66
5
2
12
3
11
14
8
20
8
8
7
9
10
4
17
16
2
3
12
13
17
16
61
8
19
10
5
11
22
11
10
11
5
4
7
7
8
12
5
14
9
13
14
12
NULL
17
11
9
7
6
14
6
7
3
16
8
7
12
7
11
11
16
5
26
25
11
2
18
22
23
24
8
9
3
7
2
16
2
55
12
4
12
8
5
4
10
11
20
5
15
7
2
5
38
NULL
8
29
5
2
9
1
3
12
10
12
9
14
6
18
5
14
10
11
12
28
13
3
7
12
8
36
19
3
13
5
7
7
9
13
11
28
4
19
11
3
11
2
4
20
5
8
6
9
39
12
18
8
15
13
7
34
3
9
28
4
25
8
28
6
2
19
18
3
10
10
25
2
16
5
14
3
42
12
9
7
5
38
6
6
6
4
9
7
5
7
14
11
14
10
15
14
27
42
41
14
21
1
6
16
22
5
2
24
1
22
11
10
13
17
12
11
13
16
17
5
9
6
6
4
14
6
10
7
2
14
7
8
9
12
31
8
3
11
8
10
10
11
15
9
18
27
25
10
7
9
1
2
6
12
10
12
NULL
5
10
5
4
47
NULL
9
9
14
18
11
12
12
19
7
11
10
24
NULL
11
6
13
11
9
3
10
5
7
11
13
11
12
15
9
22
14
8
7
18
17
7
11
12
9
14
6
5
10
8
15
39
14
3
9
10
3
15
25
10
9
8
21
16
22
8
9
10
7
6
10
2
18
14
26
10
17
18
12
3
1
15
4
16
3
10
17
22
47
6
15
11
20
12
5
34
5
23
6
5
5
2
16
5
5
14
8
4
NULL
25
6
5
8
8
14
1
11
8
10
15
15
9
2
8
13
46
NULL
5
4
10
10
13
6
10
3
7
18
11
4
13
6
7
3
12
13
9
8
NULL
16
11
12
15
27
11
21
11
25
15
2
6
8
6
22
21
8
13
10
12
27
4
NULL
12
33
11
5
8
7
8
14
16
15
10
4
7
13
7
18
21
12
8
3
11
13
4
17
3
4
25
NULL
22
14
15
6
8
8
7
17
3
32
10
24
13
4
15
4
5
10
14
9
8
10
5
22
8
16
8
5
4
11
5
2
11
4
12
10
6
14
13
17
13
10
5
8
18
21
14
10
7
8
32
21
10
2
7
4
8
24
21
11
3
10
41
7
11
8
6
29
8
46
8
6
8
NULL
10
15
15
31
2
29
13
17
7
10
24
21
6
32
41
15
6
13
9
4
16
9
8
10
12
10
23
12
8
17
5
6
21
68
6
23
62
17
4
8
13
4
18
10
12
NULL
10
11
7
3
15
10
15
22
2
4
13
14
9
12
14
9
9
26
39
5
8
11
33
8
18
28
6
34
16
9
26
14
9
10
21
16
2
14
39
24
11
5
4
6
3
8
23
11
13
17
3
11
23
17
28
10
9
NULL
23
16
13
8
3
1
10
16
11
23
5
5
14
8
12
11
8
11
12
50
13
9
6
24
5
3
11
19
16
4
20
24
NULL
5
10
NULL
11
16
6
NULL
8
18
7
11
7
8
5
2
6
16
5
2
25
3
8
4
8
29
11
13
19
6
8
17
6
12
29
11
13
20
18
39
11
23
14
5
23
6
8
6
23
7
NULL
3
5
19
19
2
25
25
13
11
8
20
8
2
7
5
7
9
9
8
3
18
9
8
12
11
9
8
7
12
10
19
7
10
22
6
18
11
10
4
5
10
23
12
NULL
39
6
12
8
7
NULL
22
29
7
11
10
NULL
9
5
12
7
13
14
20
7
34
19
28
16
16
26
18
6
7
16
11
2
21
19
12
NULL
9
11
8
10
6
12
5
11
12
21
11
NULL
3
8
10
12
16
10
3
6
5
5
8
11
4
18
4
17
8
36
10
4
21
6
6
7
21
10
14
21
12
24
4
12
7
11
5
12
21
6
19
11
6
27
20
8
11
NULL
5
5
5
14
11
9
8
5
13
3
25
6
10
23
4
3
7
12
3
16
3
5
12
22
21
10
4
3
10
16
4
14
13
9
11
6
17
10
14
30
15
16
11
NULL
10
5
5
13
28
15
5
10
5
8
10
15
10
5
NULL
3
14
43
24
13
9
2
NULL
10
11
7
6
13
3
9
7
10
9
18
8
14
33
6
8
9
9
9
6
5
17
25
4
14
13
14
14
10
39
7
8
11
10
16
9
5
7
18
18
4
15
4
10
4
8
37
10
22
13
9
4
9
9
12
12
13
8
11
2
28
7
39
10
49
12
9
12
24
16
13
4
7
12
5
10
14
23
31
7
14
9
7
5
32
2
4
8
10
20
14
4
18
16
15
7
23
9
15
2
6
1
22
17
31
6
20
NULL
20
31
11
9
21
29
25
4
7
7
13
5
15
13
17
22
19
7
18
10
34
13
NULL
4
7
19
37
12
9
28
8
6
NULL
9
2
8
9
14
11
4
6
5
5
9
17
35
14
11
6
17
20
3
19
9
22
41
9
17
15
9
51
4
13
12
10
7
5
24
6
38
36
12
20
5
18
2
22
10
17
40
18
8
18
7
12
7
12
8
10
9
NULL
5
6
6
3
9
27
16
8
12
18
14
9
13
4
12
5
10
7
7
45
9
15
NULL
14
NULL
30
12
14
38
7
NULL
2
27
7
2
9
10
12
11
9
8
17
15
13
13
14
5
7
16
5
17
7
22
6
24
6
2
9
5
10
6
NULL
13
5
17
11
11
3
9
2
17
13
28
27
10
20
7
6
10
6
NULL
10
11
14
9
44
6
30
24
5
10
4
17
13
6
7
12
6
5
8
2
14
9
10
22
15
8
8
6
2
6
8
10
29
4
10
8
21
8
21
11
12
11
3
5
9
9
28
11
6
17
10
2
15
4
30
17
5
1
22
8
7
2
12
21
5
13
15
NULL
2
13
6
10
41
